,Sector,Stock Name,Buy,Sell
2445,All,WOCKPHARMA,411,7
2446,All,INGERRAND,62,0
2447,All,REMSONSIND,0,0
2448,All,ASTERDM,4858,2302
2449,All,BHAGYANGR,50,35
2450,All,ZOTA,1,0
2451,All,GODFRYPHLP,16,2
2452,All,KMEW,8,0
2453,All,DCMSRIND,2,0
2454,All,APTUS,418,15
2455,All,POWERINDIA,17,0
2456,All,BHARATWIRE,252,0
2457,All,MONTECARLO,100,0
2458,All,POLYCAB,1032,99
2459,All,PDMJEPAPER,284,0
2460,All,OMAXAUTO,248,0
2461,All,ASHAPURMIN,230,0
2462,All,GULFPETRO,74,0
2463,All,GSLSU,1,0
2464,All,VAISHALI,58,10
2465,All,ARE&M,1189,12
2466,All,SVPGLOB,2,0
2467,All,IEX,23045,1109
2468,All,AARTIDRUGS,2,1
2469,All,SADBHAV,210,37
2470,All,HINDCOPPER,2787,9
2471,All,RUCHIRA,0,0
2472,All,TIRUMALCHM,177,50
2473,All,DRREDDY,2410,123
2474,All,BLKASHYAP,650,0
2475,All,MCX,89,12
2476,All,TARC,57,0
2477,All,SUTLEJTEX,0,0
2478,All,NUVOCO,405,49
2479,All,ANUP,44,27
2480,All,VASCONEQ,2320,0
2481,All,TRIGYN,0,0
2482,All,SURANAT&P,68,0
2483,All,RSYSTEMS,68,0
2484,All,FELDVR,10,0
2485,All,INDIAGLYCO,219,0
2486,All,GUFICBIO,0,0
2487,All,HITECH,334,10
2488,All,GABRIEL,32,8
2489,All,BHAGCHEM,250,0
2490,All,KRIDHANINF,1,0
2491,All,GALAPREC,3,19
2492,All,FINEORG,5,0
2493,All,MANBA,324,10
2494,All,BOROSCI,282,0
2495,All,SYMPHONY,10,0
2496,All,PRAKASH,142,59
2497,All,FIRSTCRY,47,1
2498,All,ASTRAZEN,28,0
2499,All,EIHOTEL,222,0
2500,All,THERMAX,6,7
2501,All,AUTOIND,0,0
2502,All,AWHCL,83,0
2503,All,NAZARA,120,4
2504,All,SOUTHBANK,25716,294
2505,All,GRAVITA,307,82
2506,All,DTIL,0,0
2507,All,CAPACITE,4528,157
2508,All,SURAJEST,0,0
2509,All,GUJALKALI,64,1
2510,All,GRAPHITE,1114,2
2511,All,ESAFSFB,92,1
2512,All,ROLEXRINGS,10,0
2513,All,GATEWAY,202,121
2514,All,BOSCHLTD,0,12
2515,All,JINDALSAW,962,554
2516,All,CONCOR,1765,64
2517,All,ORIANA,0,0
2518,All,GULPOLY,715,0
2519,All,STLTECH,5257,1201
2520,All,SOMANYCERA,198,0
2521,All,CASTROLIND,782,350
2522,All,360ONE,150,10
2523,All,FIVESTAR,114,202
2524,All,PARAGMILK,802,20
2525,All,POWERMECH,9,0
2526,All,FSL,2798,83
2527,All,PNGJL,155,0
2528,All,MAZDOCK,5037,545
2529,All,LODHA,870,136
2530,All,JINDALPHOT,53,0
2531,All,MINDACORP,108,0
2532,All,ECLERX,296,131
2533,All,SHRIRAMFIN,2126,87
2534,All,ANANDRATHI,53,10
2535,All,IONEXCHANG,1801,5
2536,All,INOXINDIA,8,0
2537,All,GTPL,50,0
2538,All,INSECTICID,0,0
2539,All,ANDHRAPAP,11,0
2540,All,CONTROLPR,6,0
2541,All,CGPOWER,5062,577
2542,All,JBMA,71,0
2543,All,BHEL,39613,365
2544,All,VINCOFE,501,1
2545,All,GNA,0,0
2546,All,CHEVIOT,3,0
2547,All,SPARC,297,0
2548,All,COALINDIA,0,0
2549,All,WINDLAS,9,0
2550,All,PARAS,271,100
2551,All,AMBUJACEM,6704,8
2552,All,STARCEMENT,77,1
2553,All,VOLTAMP,13,0
2554,All,IFGLEXPOR,18,0
2555,All,KRISHANA,0,0
2556,All,CLSEL,0,0
2557,All,KALYANKJIL,5779,383
2558,All,BAJAJHFL,19507,4810
2559,All,CHALET,147,6
2560,All,WEBELSOLAR,158,117
2561,All,GRMOVER,0,0
2562,All,MMTC,1476,3
2563,All,PARKHOTELS,395,496
2564,All,GPTINFRA,0,0
2565,All,RPSGVENT,0,2
2566,All,RAJRATAN,6,0
2567,All,RRKABEL,74,1
2568,All,BBL,13,2
2569,All,BAJAJHIND,38495,573
2570,All,5PAISA,30,0
2571,All,AHLUCONT,0,20
2572,All,BPL,200,0
2573,All,HAPPSTMNDS,238,120
2574,All,AMRUTANJAN,200,0
2575,All,MARKSANS,2868,120
2576,All,TASTYBITE,1,1
2577,All,MORARJEE,1,0
2578,All,AVANTIFEED,125,77
2579,All,SIEMENS,2318,9
2580,All,AGARIND,25,0
2581,All,INNOVACAP,0,0
2582,All,GARFIBRES,6,1
2583,All,POLYMED,141,63
2584,All,ARTEMISMED,28,48
2585,All,BHAGERIA,8,0
2586,All,KELLTONTEC,790,0
2587,All,BHARTIHEXA,681,47
2588,All,CAMPUS,571,182
2589,All,LINCOLN,20,0
2590,All,AXISCADES,52,0
2591,All,PLATIND,501,0
2592,All,GOPAL,58,37
2593,All,GOYALALUM,185,303
2594,All,STANLEY,14,0
2595,All,SHK,433,0
2596,All,PILANIINVS,0,0
2597,All,EMUDHRA,209,100
2598,All,UTKARSHBNK,1945,2054
2599,All,ZENSARTECH,1130,226
2600,All,MUKKA,3761,569
2601,All,RPPINFRA,391,69
2602,All,TREL,102,2
2603,All,SYNCOMF,6534,4
2604,All,AFCONS,0,0
2605,All,JWL,2309,99
2606,All,SIGACHI,6492,201
2607,All,BRIGADE,6,21
2608,All,QUESS,810,334
2609,All,ZFCVINDIA,201,41
2610,All,ABREL,52,476
2611,All,EXICOM,362,69
2612,All,CGCL,1038,250
2613,All,GANGESSECU,465,0
2614,All,CENTUM,0,0
2615,All,DCI,0,0
2616,All,SHAILY,1547,64
2617,All,HCC,58250,6315
2618,All,RPEL,117,0
2619,All,CGRAPHICS,0,0
2620,All,GUJGASLTD,162,100
2621,All,SHRIRAMPPS,123,3
2622,All,NIITMTS,1,11
2623,All,RKFORGE,112,32
2624,All,HCG,94,18
2625,All,ACMESOLAR,3051,457
2626,All,ALANKIT,458,0
2627,All,VINNY,1682,1650
2628,All,FCSSOFT,0,0
2629,All,NH,124,10
2630,All,ERIS,121,47
2631,All,ETHOSLTD,0,0
2632,All,LINDEINDIA,15,1
2633,All,HAL,2838,81
2634,All,PIDILITIND,158,0
2635,All,ENGINERSIN,0,0
2636,All,MIDHANI,516,309
2637,All,ARIES,330,0
2638,All,PRINCEPIPE,137,0
2639,All,PPL,21,0
2640,All,HTMEDIA,5,0
2641,All,INDIGRID,101,0
2642,All,FCL,203,9
2643,All,J&KBANK,2670,223
2644,All,CHEMCON,0,0
2645,All,3IINFOLTD,2435,10
2646,All,MUTHOOTFIN,61,1
2647,All,PAYTM,0,0
2648,All,HINDOILEXP,1,20
2649,All,NCC,8066,168
2650,All,RAJSREESUG,1,146
2651,All,ENVIRO,0,0
2652,All,NMDC,4019,234
2653,All,EKC,420,5
2654,All,SANGHIIND,420,0
2655,All,FINPIPE,467,104
2656,All,RVNL,0,0
2657,All,MAXIND,55,0
2658,All,TRACXN,20,0
2659,All,INFIBEAM,2520,2630
2660,All,HARRMALAYA,0,2
2661,All,ENSER,0,0
2662,All,ROSSARI,42,9
2663,All,SUVENPHAR,7,81
2664,All,IOB,16655,2027
2665,All,IMFA,0,0
2666,All,NUVAMA,10,4
2667,All,AJANTPHARM,1,0
2668,All,ATUL,7,0
2669,All,IRFC,38694,17006
2670,All,ASTRAL,122,299
2671,All,ESTER,10,11
2672,All,NEXTMEDIA,710,86
2673,All,CESC,1072,498
2674,All,KOHINOOR,61,22
2675,All,ORIENTTECH,270,17
2676,All,GREENPOWER,4812,235
2677,All,MOREPENLAB,15515,7011
2678,All,SWARAJENG,2,3
2679,All,HERCULES,10,1
2680,All,ABCAPITAL,2001,35
2681,All,JKLAKSHMI,128,6
2682,All,FAZE3Q,2,0
2683,All,PARACABLES,1527,815
2684,All,BAIDFIN,189,1
2685,All,MADRASFERT,20,0
2686,All,MAXESTATES,12,0
2687,All,ASHOKLEY,7818,1062
2688,All,TCIEXP,27,2
2689,All,SUPRAJIT,218,46
2690,All,SHANKARA,152,1
2691,All,JINDALSTEL,1037,23
2692,All,NLCINDIA,796,16
2693,All,SAMMAANCAP,1402,177
2694,All,PGEL,1834,96
2695,All,PNB,19594,1350
2696,All,SATIA,20,0
2697,All,KAJARIACER,153,7
2698,All,JLHL,5,0
2699,All,DELTACORP,1091,43
2700,All,APOLLO,1057,104
2701,All,VAIBHAVGBL,108,20
2702,All,FAIRCHEMOR,4,0
2703,All,NSIL,6,0
2704,All,HPAL,1,0
2705,All,IZMO,307,10
2706,All,WIPRO,0,0
2707,All,IFCI,7337,1567
2708,All,HBLPOWER,4381,2051
2709,All,RICOAUTO,331,0
2710,All,COSMOFIRST,1,0
2711,All,VESUVIUS,0,0
2712,All,RBA,1320,2
2713,All,CSLFINANCE,5,0
2714,All,UNOMINDA,810,120
2715,All,KPITTECH,589,226
2716,All,HAVELLS,1375,36
2717,All,SCI,5740,116
2718,All,JSWENERGY,913,77
2719,All,ARIHANTCAP,583,0
2720,All,ARKADE,420,50
2721,All,CYIENT,64,11
2722,All,VINYLINDIA,48,0
2723,All,TNPL,152,4
2724,All,IXIGO,101,0
2725,All,ALKYLAMINE,28,2
2726,All,LUMAXTECH,111,5
2727,All,PENINLAND,12,1
2728,All,GSFC,550,312
2729,All,TIINDIA,103,49
2730,All,NETWEB,285,8
2731,All,HEROMOTOCO,142,24
2732,All,VIKASLIFE,2877,7031
2733,All,IDBI,24623,1256
2734,All,STAR,389,480
2735,All,BASF,38,0
2736,All,HINDPETRO,348,139
2737,All,AMNPLST,0,0
2738,All,UBL,33,8
2739,All,SAKHTISUG,0,0
2740,All,PARADEEP,2614,186
2741,All,TDPOWERSYS,2009,149
2742,All,KTKBANK,3826,389
2743,All,GRINFRA,0,0
2744,All,RAYMONDLSL,25,1
2745,All,TORNTPOWER,266,9
2746,All,CONFIPET,187,11
2747,All,JMA,0,36
2748,All,MGL,249,11
2749,All,SFL,24,0
2750,All,XCHANGING,21,1
2751,All,RCF,3180,73
2752,All,RUPA,77,0
2753,All,DABUR,539,54
2754,All,PNCINFRA,712,794
2755,All,GANECOS,24,17
2756,All,ELIN,0,51
2757,All,BSL,1,0
2758,All,CANFINHOME,226,0
2759,All,MOIL,776,0
2760,All,APEX,0,9
2761,All,DBOL,10,0
2762,All,VISHWARAJ,42,0
2763,All,KFINTECH,168,113
2764,All,BANSWRAS,4,0
2765,All,SANDHAR,124,1
2766,All,VIRINCHI,4,2
2767,All,CAMS,235,108
2768,All,JUSTDIAL,66,0
2769,All,WABAG,139,25
2770,All,TRANSWORLD,1555,150
2771,All,TALBROAUTO,1965,100
2772,All,M&MFIN,220,57
2773,All,KBCGLOBAL,7511,14859
2774,All,SIKKO,5,0
2775,All,ASAL,1,0
2776,All,GANGAFORGE,0,20
2777,All,ENTERO,30,0
2778,All,ROUTE,13,0
2779,All,ROHLTD,55,0
2780,All,CAPLIPOINT,11,10
2781,All,PATINTLOG,101,23
2782,All,CENTRUM,25,1
2783,All,WSTCSTPAPR,206,0
2784,All,BANKBARODA,3171,706
2785,All,SPENCERS,0,0
2786,All,LICI,2081,892
2787,All,PRIVISCL,5,0
2788,All,DEN,44,0
2789,All,CANTABIL,51,0
2790,All,HEMIPROP,180,200
2791,All,INDUSINDBK,723,192
2792,All,WELSPUNLIV,1911,205
2793,All,ARVIND,132,269
2794,All,GANESHHOUC,504,16
2795,All,BODALCHEM,0,46
2796,All,RHIM,0,0
2797,All,HARIOMPIPE,14,0
2798,All,DIVISLAB,150,15
2799,All,VSTTILLERS,5,0
2800,All,HDFCAMC,22,10
2801,All,AHL,117,20
2802,All,3MINDIA,2,0
2803,All,ABBOTINDIA,0,0
2804,All,FORCEMOT,0,0
2805,All,HLEGLAS,77,21
2806,All,SINDHUTRAD,6,2
2807,All,APOLLOPIPE,54,14
2808,All,KALYANIFRG,0,0
2809,All,KIRLOSIND,0,1
2810,All,DEVYANI,904,2
2811,All,BALKRISIND,0,33
2812,All,VTL,0,20
2813,All,JKCEMENT,33,5
2814,All,SUDARSCHEM,301,142
2815,All,CENTRALBK,13037,489
2816,All,ICICIGI,19,17
2817,All,NESCO,50,0
2818,All,VLSFINANCE,1,1
2819,All,ONMOBILE,1003,255
2820,All,KSB,29,0
2821,All,CIGNITITEC,62,7
2822,All,ZEEL,0,0
2823,All,INDIANB,38,46
2824,All,FIEMIND,11,0
2825,All,KOLTEPATIL,0,1
2826,All,INDIASHLTR,0,0
2827,All,TAJGVK,134,66
2828,All,SRHHYPOLTD,20,100
2829,All,GSPL,127,44
2830,All,RTNPOWER,21959,768
2831,All,REPCOHOME,0,1
2832,All,BIOCON,3806,164
2833,All,TARIL,64,327
2834,All,ZUARI,165,0
2835,All,UNITDSPR,124,104
2836,All,DISHTV,22844,21032
2837,All,NCLIND,6,0
2838,All,DHAMPURSUG,0,0
2839,All,HDFCBANK,2567,1023
2840,All,EIDPARRY,222,55
2841,All,PFS,310,0
2842,All,MOTILALOFS,1917,127
2843,All,AGSTRA,20,0
2844,All,LTFOODS,1855,81
2845,All,APTECHT,50,0
2846,All,CELLO,15,0
2847,All,NELCO,0,0
2848,All,RAMCOSYS,75,1
2849,All,SUMICHEM,125,26
2850,All,ZEELEARN,1784,533
2851,All,INDOAMIN,78,0
2852,All,SDBL,32,0
2853,All,PERSISTENT,261,30
2854,All,KKCL,5,0
2855,All,SUNDARMFIN,0,0
2856,All,SOFTTECH,0,0
2857,All,KSL,0,0
2858,All,DWARKESH,136,0
2859,All,GRWRHITECH,9,7
2860,All,DOLLAR,1,0
2861,All,LIKHITHA,42,0
2862,All,SHYAMCENT,205,0
2863,All,CREDITACC,184,57
2864,All,TEJASNET,168,250
2865,All,HFCL,0,0
2866,All,AVTNPL,0,0
2867,All,KRBL,79,1
2868,All,BPCL,7836,1503
2869,All,DIFFNKG,3,21
2870,All,RESPONIND,0,0
2871,All,SSDL,46,0
2872,All,CDSL,6935,620
2873,All,BERGEPAINT,261,139
2874,All,ORIENTHOT,17,0
2875,All,AGI,0,23
2876,All,BANKINDIA,15636,1336
2877,All,BLS,290,29
2878,All,MANAKSIA,10,0
2879,All,ABDL,13,110
2880,All,SUBEXLTD,2573,261
2881,All,ASIANPAINT,511,74
2882,All,BESTAGRO,0,2
2883,All,JSWINFRA,571,49
2884,All,METROPOLIS,574,5
2885,All,GULFOILLUB,344,0
2886,All,RSWM,0,0
2887,All,PRIMESECU,0,0
2888,All,UGARSUGAR,1,10
2889,All,ABB,190,107
2890,All,TIMETECHNO,82,36
2891,All,NFL,3654,21
2892,All,ASMS,10,0
2893,All,JINDWORLD,72,18
2894,All,JAICORPLTD,428,221
2895,All,ALICON,3,0
2896,All,IGL,1021,110
2897,All,OLECTRA,439,230
2898,All,ESABINDIA,0,0
2899,All,MEDANTA,54,105
2900,All,VIJIFIN,3270,0
2901,All,BAJAJFINSV,299,21
2902,All,ZOMATO,40139,4542
2903,All,TATATECH,1534,334
2904,All,DATAMATICS,0,0
2905,All,GENESYS,331,60
2906,All,ULTRACEMCO,176,55
2907,All,JKTYRE,106,16
2908,All,MAHSCOOTER,0,0
2909,All,MEDPLUS,56,11
2910,All,BLACKBUCK,359,399
2911,All,IIFLSEC,70,4
2912,All,TFCILTD,284,5
2913,All,SULA,226,52
2914,All,SUNDARMHLD,1,0
2915,All,TVSSCS,709,0
2916,All,NRAIL,1,0
2917,All,LANDMARK,16,0
2918,All,RPTECH,0,0
2919,All,THYROCARE,0,0
2920,All,AUROPHARMA,95,24
2921,All,CRAFTSMAN,23,23
2922,All,GMRINFRA,19920,2744
2923,All,RATNAMANI,20,0
2924,All,MAITHANALL,3,0
2925,All,GLS,10,0
2926,All,TEGA,2,6
2927,All,BOMDYEING,1225,141
2928,All,AUTOAXLES,0,0
2929,All,SUNCLAY,1,0
2930,All,MPSLTD,4,0
2931,All,TBOTEK,41,60
2932,All,PRITI,0,0
2933,All,BFINVEST,102,0
2934,All,INFOBEAN,0,0
2935,All,AIIL,10,1
2936,All,AEGISLOG,27,0
2937,All,BLUEJET,0,0
2938,All,AETHER,1,0
2939,All,RAMCOCEM,56,1
2940,All,NAVNETEDUL,9,0
2941,All,TITAGARH,1030,151
2942,All,MONARCH,201,0
2943,All,FACT,248,15
2944,All,SONACOMS,378,105
2945,All,NPST,0,0
2946,All,SJVN,0,0
2947,All,SAGCEM,0,0
2948,All,KIRLOSBROS,338,107
2949,All,PITTIENG,47,0
2950,All,FORTIS,816,326
2951,All,KESORAMIND,45,46
2952,All,SUNDRMFAST,17,0
2953,All,JUBLFOOD,825,70
2954,All,ONGC,7175,3894
2955,All,ANGELONE,670,64
2956,All,SURYODAY,24,151
2957,All,EMBDL,1910,1433
2958,All,BIKAJI,0,0
2959,All,IITL,0,1
2960,All,BEML,253,65
2961,All,CENTURYPLY,8,0
2962,All,INDOSTAR,3,0
2963,All,SHOPERSTOP,13,13
2964,All,PFC,2297,269
2965,All,MANAKALUCO,1,8
2966,All,VARROC,50,5
2967,All,HSCL,1006,437
2968,All,CREATIVE,95,5
2969,All,BOROLTD,55,21
2970,All,CROMPTON,52,95
2971,All,IRMENERGY,0,0
2972,All,PGINVIT,760,298
2973,All,HERITGFOOD,583,20
2974,All,UTTAMSUGAR,0,0
2975,All,ONEPOINT,0,18
2976,All,OSWALGREEN,180,50
2977,All,SBC,881,10
2978,All,TATVA,0,0
2979,All,ORISSAMINE,0,0
2980,All,VISHNU,14,0
2981,All,ORIENTELEC,10,8
2982,All,SASTASUNDR,1,0
2983,All,AVADHSUGAR,0,0
2984,All,BALUFORGE,321,137
2985,All,RADIOCITY,31,11
2986,All,ONWARDTEC,11,0
2987,All,MOTHERSON,14210,608
2988,All,BAYERCROP,20,26
2989,All,SERVOTECH,2640,226
2990,All,NAVKARCORP,145,0
2991,All,EQUITASBNK,4716,274
2992,All,SPIC,1007,0
2993,All,ACI,106,1
2994,All,TAKE,0,20
2995,All,SUPRIYA,31,8
2996,All,HEXATRADEX,0,0
2997,All,ALOKINDS,5143,263
2998,All,PFIZER,1,0
2999,All,TATAINVEST,15,5
3000,All,KICL,10,7
3001,All,MPHASIS,152,6
3002,All,VENKEYS,26,200
3003,All,JPPOWER,92964,35009
3004,All,ACL,0,0
3005,All,BLUEDART,1,1
3006,All,EMAMIPAP,3,0
3007,All,SEPC,0,0
3008,All,UDS,127,26
3009,All,MOL,2,550
3010,All,JMFINANCIL,1820,1718
3011,All,LICHSGFIN,1,4
3012,All,KHAICHEM,136,0
3013,All,HDFCLIFE,392,809
3014,All,GILLETTE,31,0
3015,All,BEL,28030,8981
3016,All,OBEROIRLTY,214,78
3017,All,VPRPL,62,20
3018,All,KINGFA,1,0
3019,All,AWL,5193,84
3020,All,GHCL,773,50
3021,All,SSWL,0,75
3022,All,TEAMLEASE,4,1
3023,All,ADVANIHOTR,1,1
3024,All,INOXWIND,1388,2873
3025,All,JSL,56,0
3026,All,KAYNES,198,1
3027,All,GPTHEALTH,263,151
3028,All,RAILTEL,1109,137
3029,All,EDELWEISS,2725,535
3030,All,KIMS,116,22
3031,All,AZAD,282,50
3032,All,HIKAL,156,17
3033,All,SPORTKING,15,0
3034,All,JISLJALEQS,1141,1196
3035,All,NIITLTD,7171,1335
3036,All,MANALIPETC,120,0
3037,All,SUBROS,196,3
3038,All,NAVINFLUOR,45,3
3039,All,PVRINOX,168,53
3040,All,TPLPLASTEH,360,0
3041,All,THOMASCOOK,82,80
3042,All,PTC,869,0
3043,All,PRSMJOHNSN,212,0
3044,All,SNOWMAN,1003,0
3045,All,IOLCP,162,30
3046,All,AMIORG,138,2
3047,All,UJJIVANSFB,0,0
3048,All,DHANI,5794,3599
3049,All,NRBBEARING,90,0
3050,All,AERON,0,0
3051,All,ADSL,238,175
3052,All,EMSLIMITED,109,0
3053,All,ASTRON,100,101
3054,All,RAIN,68,44
3055,All,LGBBROSLTD,0,0
3056,All,BECTORFOOD,39,20
3057,All,JINDRILL,1,13
3058,All,KRSNAA,92,0
3059,All,ALKEM,1,3
3060,All,TATAPOWER,10134,1529
3061,All,JUBLINGREA,1,67
3062,All,SHREEPUSHK,13,701
3063,All,AARTIIND,287,138
3064,All,DAVANGERE,4201,10573
3065,All,KIOCL,312,1
3066,All,SYNGENE,268,153
3067,All,PIXTRANS,29,5
3068,All,MARATHON,0,15
3069,All,FLUOROCHEM,2,1
3070,All,HGINFRA,16,1
3071,All,UCOBANK,413,4154
3072,All,SUZLON,76796,50007
3073,All,POKARNA,26,0
3074,All,SCHAEFFLER,1,0
3075,All,PALASHSECU,0,0
3076,All,TRIDENT,9357,8487
3077,All,DBEIL,0,0
3078,All,AUBANK,521,15
3079,All,SOLARINDS,11,11
3080,All,PSPPROJECT,42,2
3081,All,PAR,13,0
3082,All,STERTOOLS,331,0
3083,All,IOC,26206,3596
3084,All,GODREJAGRO,20,100
3085,All,SGIL,41,119
3086,All,JASH,370,1
3087,All,TRITURBINE,4366,1824
3088,All,SPCENET,0,3
3089,All,ACE,27,100
3090,All,SUPREMEIND,33,1
3091,All,BAJFINANCE,116,4
3092,All,MIRZAINT,103,0
3093,All,LTIM,92,36
3094,All,ELECTCAST,2362,220
3095,All,BALMLAWRIE,140,9
3096,All,SOBHA,74,42
3097,All,EASEMYTRIP,0,0
3098,All,JSLL,0,0
3099,All,JAYBARMARU,408,0
3100,All,SRF,152,241
3101,All,SBILIFE,142,7
3102,All,SIGNPOST,1274,0
3103,All,GLOBUSSPR,37,25
3104,All,MSPL,601,3
3105,All,BANDHANBNK,2679,373
3106,All,UNITECH,0,0
3107,All,NTPC,11064,5827
3108,All,JKIL,153,1
3109,All,CHENNPETRO,745,155
3110,All,ASIANTILES,10,250
3111,All,SRD,1,0
3112,All,DEEPAKFERT,1586,73
3113,All,GENUSPOWER,853,285
3114,All,GMDCLTD,362,5
3115,All,NEULANDLAB,11,10
3116,All,KIRLOSENG,54,35
3117,All,SWELECTES,59,0
3118,All,IRCON,0,0
3119,All,IDFCFIRSTB,0,0
3120,All,RATEGAIN,11,13
3121,All,GLENMARK,88,3
3122,All,IPCALAB,12,3
3123,All,MEDICAMEQ,0,0
3124,All,MAHABANK,6896,1363
3125,All,DBL,20,0
3126,All,ORIENTCEM,663,64
3127,All,NITINSPIN,30,20
3128,All,PAGEIND,4,9
3129,All,GALAXYSURF,7,0
3130,All,SJS,902,1275
3131,All,ANANTRAJ,238,134
3132,All,SBFC,508,43
3133,All,AGIIL,8,15
3134,All,BARBEQUE,15,1
3135,All,GODREJIND,37,5
3136,All,APLLTD,10,0
3137,All,GOKULAGRO,150,50
3138,All,VINATIORGA,10,0
3139,All,VISAKAIND,10,0
3140,All,ACLGATI,0,0
3141,All,KPIGREEN,314,78
3142,All,TRENT,198,290
3143,All,DHARMAJ,23,11
3144,All,ORIENTCER,24,100
3145,All,THEMISMED,0,0
3146,All,LLOYDSME,140,60
3147,All,POLYPLEX,123,2
3148,All,ESCORTS,8,22
3149,All,MANKIND,82,25
3150,All,CUMMINSIND,141,0
3151,All,MAHLOG,120,14
3152,All,JCHAC,1,0
3153,All,SBICARD,86,17
3154,All,MSUMI,3006,1319
3155,All,IDEAFORGE,121,50
3156,All,SICALLOG,0,0
3157,All,INTLCONV,0,50
3158,All,COFORGE,114,175
3159,All,AIAENG,4,73
3160,All,UNIONBANK,0,0
3161,All,V2RETAIL,0,10
3162,All,ABSLAMC,225,168
3163,All,ALLCARGO,2601,39
3164,All,HATSUN,13,0
3165,All,ACC,177,34
3166,All,SKIPPER,1098,0
3167,All,NIVABUPA,2117,481
3168,All,BHINVIT,3,150
3169,All,KAMATHOTEL,0,2
3170,All,GSS,6,0
3171,All,ORIENTPPR,16,0
3172,All,EICHERMOT,247,34
3173,All,REDTAPE,20,21
3174,All,BRITANNIA,49,17
3175,All,NAVA,19,16
3176,All,ITI,236,628
3177,All,BAJAJCON,59,0
3178,All,PRECAM,136,100
3179,All,BHARATFORG,67,1
3180,All,NATIONALUM,0,0
3181,All,SANSERA,108,6
3182,All,STEELCAS,0,0
3183,All,GICHSGFIN,3,0
3184,All,SADHNANIQ,39,500
3185,All,GOCLCORP,5,0
3186,All,BAJEL,77,93
3187,All,LXCHEM,318,113
3188,All,CYBERMEDIA,101,0
3189,All,GEPIL,21,60
3190,All,LT,682,268
3191,All,TVSMOTOR,104,8
3192,All,FUSION,41,200
3193,All,RELIGARE,2,1
3194,All,PRICOLLTD,0,0
3195,All,ABAN,1,151
3196,All,LAOPALA,1,25
3197,All,LEMONTREE,5667,1054
3198,All,SHYAMMETL,66,0
3199,All,SAGILITY,328035,48718
3200,All,THANGAMAYL,14,2
3201,All,ICICIBANK,1255,463
3202,All,MENONBE,0,0
3203,All,OMINFRAL,60,171
3204,All,NAM-INDIA,51,16
3205,All,VIPIND,63,0
3206,All,EPL,32,1
3207,All,MARUTI,33,76
3208,All,JIOFIN,15605,1215
3209,All,BALAMINES,0,0
3210,All,JITFINFRA,77,0
3211,All,BLAL,30,100
3212,All,CLEAN,29,8
3213,All,TECHM,428,66
3214,All,MRF,3,1
3215,All,TITAN,1062,96
3216,All,ITC,0,0
3217,All,GAIL,8456,514
3218,All,MAHLIFE,104,55
3219,All,HINDZINC,538,42
3220,All,FEDFINA,1043,197
3221,All,HNDFDS,56,1
3222,All,CAMLINFINE,205,38
3223,All,ICEMAKE,4,7
3224,All,STYRENIX,0,0
3225,All,LTTS,36,32
3226,All,GPIL,262,40
3227,All,KECL,561,12
3228,All,NIACL,1267,95
3229,All,TCI,6,10
3230,All,NESTLEIND,156,71
3231,All,BIRLACORPN,16,4
3232,All,CARTRADE,71,30
3233,All,GRASIM,10,0
3234,All,KOTAKBANK,174,94
3235,All,DALBHARAT,18,6
3236,All,TORNTPHARM,14,3
3237,All,ALEMBICLTD,0,100
3238,All,KIRLPNU,86,61
3239,All,POWERGRID,2477,357
3240,All,SENCO,125,115
3241,All,ELECON,79,3
3242,All,SBIN,4685,1102
3243,All,SUNDARAM,69,0
3244,All,SHALPAINTS,0,0
3245,All,COMPUSOFT,0,3
3246,All,ZYDUSWELL,0,0
3247,All,HEIDELBERG,1,0
3248,All,QUICKHEAL,6,63
3249,All,TRIVENI,46,207
3250,All,JGCHEM,239,84
3251,All,SIS,0,0
3252,All,DYNAMATECH,2,12
3253,All,COROMANDEL,17,10
3254,All,LAXMICOT,0,0
3255,All,DRCSYSTEMS,2,418
3256,All,MANYAVAR,50,4
3257,All,UGROCAP,47,0
3258,All,SAMHI,97,50
3259,All,RUSHIL,3,2
3260,All,SHREDIGCEM,95,0
3261,All,SASKEN,26,0
3262,All,JNKINDIA,0,23
3263,All,DOLATALGO,130,0
3264,All,RAJESHEXPO,474,317
3265,All,LALPATHLAB,28,161
3266,All,WEL,1,0
3267,All,DENTALKART,0,0
3268,All,PIONEEREMB,0,0
3269,All,TEXINFRA,249,42
3270,All,DLF,2300,919
3271,All,NILAINFRA,3885,119
3272,All,IRCTC,1388,2175
3273,All,INDTERRAIN,5,1
3274,All,IPL,92,0
3275,All,UFLEX,0,0
3276,All,CENTEXT,14,0
3277,All,VSSL,0,0
3278,All,HAVISHA,0,0
3279,All,SKFINDIA,16,13
3280,All,MARICO,838,75
3281,All,SHRIPISTON,0,0
3282,All,IRB,0,0
3283,All,WELCORP,158,33
3284,All,NAHARSPING,0,0
3285,All,MOTISONS,275,2233
3286,All,HOMEFIRST,53,0
3287,All,ICIL,15,30
3288,All,CELEBRITY,0,0
3289,All,TATACHEM,100,105
3290,All,AAATECH,0,0
3291,All,HERANBA,2,30
3292,All,JAIBALAJI,15,0
3293,All,RAINBOW,122,286
3294,All,DVL,1,80
3295,All,GREENPLY,0,0
3296,All,CUBEXTUB,0,0
3297,All,ARVINDFASN,78,174
